id,Interactable Name,NPC Name,Conv Name,Interaction Type,Is Interactable,Print Debug,Skip Req Hide,Skip Req Reveal,Start Visible,Magic Required,Reserved Column1,Reserved Column2,Event Destroy,Event Destroy Group,Event Change,Event Hide,Event Reveal,Event Send,Event Lose Combat,Reserved Column4,Event And1,Event And2,Event And3,Event Or1,Event Or2,Event Or3,Earth Allowed1,Earth Allowed2,Air Allowed1,Air Allowed2,Water Allowed1,Water Allowed2,Fire Allowed1,Fire Allowed2,Void Allowed1,Void Allowed2,Child Parameter1,Child Parameter2,Child Parameter3,Child Parameter4,Child Parameter5,Child Parameter6,Loaded
444,Dockworker1,Dockworker1,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,Dockworker2,Dockworker2,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,Innkeeper,Innkeeper,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,Ferrywoman,Ferrywoman,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,Last fisherman,Last fisherman,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,Alex the fisherman,Alex the fisherman,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,Stacey the longshoreman,Stacey the longshoreman,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,ShepherdGS1,ShepherdGS1,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,ShepherdGS2,ShepherdGS2,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,ShepherdGS3,ShepherdGS3,,,,,,,TRUE,,,,shepherdgs3_hide,,,shepherdgs3_hide,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,Old confused man,Old confused man,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,Lady on ground,Lady on ground,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,Engrossed person,Engrossed person,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,Man who knows you,Man who knows you,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,Indecisive woman,Indecisive woman,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,Happy kid,Happy kid,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,Pondering adult,Pondering adult,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,Listening adult,Listening adult,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,Woman ouch,Woman ouch,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,book_at_pier,book_at_pier,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,,narrator lakeside pier book,,,,stabilize_patient,book_at_pier,,,,,,,,,,,,,,,,,,,,,,,,,
464,lake_camera_cue21,lake_camera_cue21,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,Daydreaming kid 2,,,Daydreaming kid 2,lake_camera_cue21,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,1,FALSE,FALSE,TRUE,
465,lakeside_camera_cue41,lakeside_camera_cue41,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,hide_camera_cue41,lakeside_camera_cue41,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,1,TRUE,FALSE,TRUE,
466,lakeside_camera_cue42,lakeside_camera_cue42,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,hide_camera_cue42,lakeside_camera_cue42,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,1,TRUE,FALSE,TRUE,
467,lakeside_camera_cue43,lakeside_camera_cue43,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,hide_camera_cue43,lakeside_camera_cue43,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,1,TRUE,FALSE,TRUE,
468,lake_camera_cue22,lake_camera_cue22,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,hide_camera_cue22,lake_camera_cue22,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,1,TRUE,FALSE,TRUE,
469,lake_camera_cue23,lake_camera_cue23,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,hide_camera_cue23,lake_camera_cue23,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,1,TRUE,FALSE,TRUE,
470,scroll_to_pickup,scroll_to_pickup,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,get permission from mom 3,get permission from mom 2,pickup book,,,,,,,,,,,,,,,,,,,,,,,,,
471,monster1,monster1,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,monster_defeated,,,,,,,,,,,,,,,,,,,,,,,,,
472,maze_guide_lt1,maze_guide_lt1,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,activate_maze_guide_lt1,,,,,,,,,,,,,,,,,,,,,,,,,
473,maze_guide_lt2,maze_guide_lt2,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,activate_maze_guide_lt2,,,,,,,,,,,,,,,,,,,,,,,,,
474,maze_guide_lt3,maze_guide_lt3,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,activate_maze_guide_lt3,,,,,,,,,,,,,,,,,,,,,,,,,
475,maze_guide_lt4,maze_guide_lt4,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,activate_maze_guide_lt4,,,,,,,,,,,,,,,,,,,,,,,,,
476,maze_guide_lt5,maze_guide_lt5,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,activate_maze_guide_lt5,,,,,,,,,,,,,,,,,,,,,,,,,
477,maze_guide_lt6,maze_guide_lt6,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,activate_maze_guide_lt6,,,,,,,,,,,,,,,,,,,,,,,,,
478,maze_guide_lt7,maze_guide_lt7,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,activate_maze_guide_lt7,,,,,,,,,,,,,,,,,,,,,,,,,
479,maze_guide_lt8,maze_guide_lt8,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,activate_maze_guide_lt8,,,,,,,,,,,,,,,,,,,,,,,,,
480,guru_marker1,guru_marker1,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,activate_guru_marker1,,,,,,,,,,,,,,,,,,,,,,,,,
481,guru_marker2,guru_marker2,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,activate_guru_marker2,,,,,,,,,,,,,,,,,,,,,,,,,
482,guru_marker3,guru_marker3,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,activate_guru_marker3,,,,,,,,,,,,,,,,,,,,,,,,,
483,guru_marker4,guru_marker4,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,activate_guru_marker4,,,,,,,,,,,,,,,,,,,,,,,,,
484,guru_marker5,guru_marker5,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,activate_guru_marker5,,,,,,,,,,,,,,,,,,,,,,,,,
485,race_start_marker,race_start_marker,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,activate_race_start_marker,,,,,,,,,,,,,,,,,,,,,,,,,
486,race_end_marker,race_end_marker,,,TRUE,FALSE,FALSE,FALSE,TRUE,,,,,,activate_race_start_marker,,,race_end_marker,,,,,,,,,,,,,,,,,,,,,,,,,
487,farmer_cross_pre,farmer_cross_pre,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,,crossing_farmer_hide,,,crossing_farmer_hide,act2_sc2_set16,,,,,,,,,,,,,,,,,,,,,,,,,,
488,farmer_cross_post,farmer_cross_post,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,,crossing_farmer2_hide,,,crossing_farmer2_hide,crossing_farmer_reveal,,,,,,,,,,,,,,,,,,,,,,,,,,
489,selector_pre,selector_pre,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,,crossing_farmer_reveal,,,crossing_farmer_reveal,act2_sc2_set16,,,,,,,,,,,,,,,,,,,,,,,,,,
490,selector_post,selector_post,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,,crossing_farmer_reveal,,,crossing_farmer_reveal,act2_sc2_set16,,selector_finished,,,,,,,,,,,,,,,,,,,,,,,,
491,river_camera_cut_area1,river_camera_cut_area1,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,,crossing_farmer_reveal,,crossing_farmer_hide,crossing_farmer_reveal,crossing farmer 1,,,,,,,,,,,,,,,,,,,,,,,,,,
492,river_camera_cut_area2,river_camera_cut_area2,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,,crossing_farmer_reveal,,,crossing_farmer_reveal,crossing farmer 1,,,,,,,,,,,,,,,,,,,,,,,,,,
493,river_camera_cue3,river_camera_cue3,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,river_camera_cue3_destroy,,crossing_farmer_reveal,,river_camera_cue3,river_camera_cue3_post,,,,,,,,,,,,,,,,,,,TRUE,TRUE,1,TRUE,FALSE,TRUE,
494,river_camera_cue4,river_camera_cue4,,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,river_camera_cue4_destroy,,crossing_farmer2_hide,,river_camera_cue4,river_camera_cue4_post,,,,,,,,,,,,,,,,,,,TRUE,TRUE,1,TRUE,FALSE,TRUE,
495,cat_pre,cat_pre,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,,crossing_farmer_reveal,,,crossing_farmer_reveal,act2_sc2_set16,,,,,,,,,,,,,,,,,,,,,,,,,,
496,cat_post,cat_post,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,,crossing_farmer2_hide,,,crossing_farmer2_hide,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,cat_coda,cat_coda,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,crossing_farmer2_hide,,,,,,,,,,,,,,,,,,,,,,,,,,
498,sack_pre,sack_pre,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,,crossing_farmer_reveal,,,crossing_farmer_reveal,act2_sc2_set16,,,,,,,,,,,,,,,,,,,,,,,,,,
499,sack_post,sack_post,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,,crossing_farmer2_hide,,,crossing_farmer2_hide,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,sack_coda,sack_coda,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,crossing_farmer2_hide,,,,,,,,,,,,,,,,,,,,,,,,,,
501,chicken_pre,chicken_pre,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,,crossing_farmer_reveal,,,crossing_farmer_reveal,act2_sc2_set16,,,,,,,,,,,,,,,,,,,,,,,,,,
502,chicken_post,chicken_post,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,,crossing_farmer2_hide,,,crossing_farmer2_hide,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,chicken_coda,chicken_coda,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,crossing_farmer2_hide,,,,,,,,,,,,,,,,,,,,,,,,,,
504,farmer_cross_coda,farmer_cross_coda,,,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,crossing_farmer2_hide,,,,,,,,,,,,,,,,,,,,,,,,,,
505,dummy1,dummy1,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,dummy2,dummy2,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,dummy3,dummy3,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,dummy4,dummy4,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,dummy5,dummy5,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,dummy6,dummy6,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,dummy11,dummy11,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,dummy12,dummy12,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,dummy13,dummy13,,,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,Test_M1,Test_M1,,,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,Test_M2,Test_M2,,,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,Test_tiger1,Test_tiger1,,,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,Test_turtle1,Test_turtle1,,,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,Test_golem1,Test_golem1,,,FALSE,TRUE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,Raider_dojo1,Raider_dojo1,,,,,,,FALSE,,,,allies victory5,,,,act1_scene3_start,,,,,,,,,,,,,,,,,,,,,,,,,,
520,Raider_dojo2,Raider_dojo2,,,,,,,FALSE,,,,allies victory5,,,,act1_scene3_start,,,,,,,,,,,,,,,,,,,,,,,,,,
521,Raider_dojo3,Raider_dojo3,,,,,,,FALSE,,,,allies victory5,,,,act1_scene3_start,,,,,,,,,,,,,,,,,,,,,,,,,,
522,Raider_dojo4,Raider_dojo4,,,,,,,FALSE,,,,allies victory5,,,,act1_scene3_start,,,,,,,,,,,,,,,,,,,,,,,,,,
523,Raider_dojo5,Raider_dojo5,,,,TRUE,,,FALSE,,,,allies victory5,,,,act1_scene3_start,,,,,,,,,,,,,,,,,,,,,,,,,,
524,Raider_dojo6,Raider_dojo6,,,,,,,FALSE,,,,allies victory5,,,,act1_scene3_start,,,,,,,,,,,,,,,,,,,,,,,,,,
525,Raider_dojo7,Raider_dojo7,,,,,,,FALSE,,,,allies victory5,,,,act1_scene3_start,,,,,,,,,,,,,,,,,,,,,,,,,,
526,Raider_xroad1,Raider_xroad1,,,,,,,FALSE,,,,xroad1_bandits_hide,,,listen_xroad1_hide,act2_start,,xroad1_cleared,,,,,,,,,,,,,,,,,,3,TRUE,,,,,
527,Raider_xroad2,Raider_xroad2,,,,,,,FALSE,,,,xroad1_bandits_hide,,,listen_xroad1_hide,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
528,Raider_xroad3,Raider_xroad3,,,,,,,FALSE,,,,xroad1_bandits_hide,,,listen_xroad1_hide,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
529,Raider_xroad1post,Raider_xroad1post,,,,TRUE,,,FALSE,,,,xroad1_bandits_hide,,,,listen_xroad1_return,,xroad1_cleared,,,,,,,,,,,,,,,,,,3,,,,,,
530,Raider_xroad2post,Raider_xroad2post,,,,,,,FALSE,,,,xroad1_bandits_hide,,,,listen_xroad1_return,,,,,,,,,,,,,,,,,,,,,,,,,,
531,Raider_xroad3post,Raider_xroad3post,,,,,,,FALSE,,,,xroad1_bandits_hide,,,,listen_xroad1_return,,,,,,,,,,,,,,,,,,,,,,,,,,
532,Raider_xroad4,Raider_xroad4,,,,,,,FALSE,,,,xroad1_bandits_hide,,raider_xroad_camera_cue3,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
533,Raider_xroad5,Raider_xroad5,,,,,,,FALSE,,,,xroad1_bandits_hide,,raider_xroad_camera_cue4,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
534,Raider_xroad6,Raider_xroad6,,,,,,,FALSE,,,,xroad1_bandits_hide,,raider_xroad_camera_cue4,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
535,Raider_xroad7,Raider_xroad7,,,,,,,FALSE,,,,xroad1_bandits_hide,,,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
536,Raider_xroad8,Raider_xroad8,,,,,,,FALSE,,,,xroad1_bandits_hide,,,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
537,Raider_xroad9,Raider_xroad9,,,,,,,FALSE,,,,xroad1_bandits_hide,,,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
538,Raider_xroad10,Raider_xroad10,,,,,,,FALSE,,,,xroad1_bandits_hide,,,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
539,Raider_xroad11,Raider_xroad11,,,,,,,FALSE,,,,xroad1_bandits_hide,,,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
540,Raider_road1,Raider_road1,,,,,,,FALSE,,,,bridge1_hide,,,,act2_start,,bridge1_cleared,,,,,,,,,,,,,,,,,,2,,,,,,
541,Raider_road2,Raider_road2,,,,,,,FALSE,,,,bridge1_hide,,,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
542,Raider_road3,Raider_road3,,,,,,,FALSE,,,,bridge2_hide,,,,act2_start,,bridge2_cleared,,,,,,,,,,,,,,,,,,,TRUE,,,,,
543,Raider_road4,Raider_road4,,,,,,,FALSE,,,,bridge2_hide,,,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
544,Raider_road5,Raider_road5,,,,,,,FALSE,,,,bridge2_hide,,,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Raider_road6,Raider_road6,,,,,,,FALSE,,,,road1_hide,,,,act2_start,,road1_cleared,,,,,,,,,,,,,,,,,,,,,,,,
546,Raider_road7,Raider_road7,,,,,,,FALSE,,,,road1_hide,,,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
547,Raider_road8,Raider_road8,,,,,,,FALSE,,,,road1_hide,,,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
548,Raider_path1,Raider_path1,,,,,,,FALSE,,,,path1_hide,,,listen_path1_hide,act2_start,,path1_cleared,,,,,,,,,,,,,,,,,,,TRUE,,,,,
549,Raider_path2,Raider_path2,,,,,,,FALSE,,,,path1_hide,,listen_path1,,act2_start,,path1_cleared,,,,,,,,,,,,,,,,,,,TRUE,,,,,
550,Raider_path3,Raider_path3,,,,,,,FALSE,,,,path1_hide,,listen_path1,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
551,Raider_path4,Raider_path4,,,,,,,FALSE,,,,path1_hide,,listen_path1,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
552,Raider_path5,Raider_path5,,,,,,,FALSE,,,,path2_hide,,listen_path2,,act2_start,,path2_cleared,,,,,,,,,,,,,,,,,,,TRUE,,,,,
553,Raider_path6,Raider_path6,,,,,,,FALSE,,,,path2_hide,,listen_path2,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
554,Raider_path7,Raider_path7,,,,,,,FALSE,,,,path2_hide,,listen_path2,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
555,Raider_path8,Raider_path8,,,,,,,FALSE,,,,path2_hide,,,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
556,Raider_path9,Raider_path9,,,,,,,FALSE,,,,path3_hide,,listen_path3,,act2_start,,path3_cleared,,,,,,,,,,,,,,,,,,,TRUE,,,,,
557,Raider_path10,Raider_path10,,,,,,,FALSE,,,,path3_hide,,listen_path3,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
558,Raider_path11,Raider_path11,,,,,,,FALSE,,,,path3_hide,,listen_path3,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
559,Raider_path12,Raider_path12,,,,,,,FALSE,,,,path3_hide,,,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
560,Raider_ruins1,Raider_ruins1,,,,,,,FALSE,,,,ruins1_hide,,,listen_ruins_hide,act2_start,,ruins1_cleared,,,,,,,,,,,,,,,,,,3,TRUE,,,,,
561,Raider_ruins2,Raider_ruins2,,,,,,,FALSE,,,,ruins1_hide,,,listen_ruins_hide,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
562,Raider_ruins1post,Raider_ruins1post,,,,,,,FALSE,,,,ruins1_hide,,listen_ruins_return,,listen_ruins_return,,ruins1_cleared,,,,,,,,,,,,,,,,,,3,TRUE,,,,,
563,Raider_ruins2post,Raider_ruins2post,,,,,,,FALSE,,,,ruins1_hide,,listen_ruins_return,,listen_ruins_return,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
564,Raider_ruins3,Raider_ruins3,,,,,,,FALSE,,,,ruins1_hide,,raider_ruins_camera_cue3,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
565,Raider_ruins4,Raider_ruins4,,,,,,,FALSE,,,,ruins1_hide,,raider_ruins_camera_cue3,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
566,Raider_ruins5,Raider_ruins5,,,,,,,FALSE,,,,ruins1_hide,,raider_ruins_camera_cue3,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
567,Raider_ruins6,Raider_ruins6,,,,,,,FALSE,,,,ruins1_hide,,,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
568,Raider_ruins7,Raider_ruins7,,,,,,,FALSE,,,,ruins1_hide,,,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
569,Raider_forest1,Raider_forest1,,,,,,,FALSE,,,,riverbend1_hide,,,listen_riverbend1_hide,act2_start,,riverbend1_cleared,,,,,,,,,,,,,,,,,,2,TRUE,,,,,
570,Raider_forest2,Raider_forest2,,,,,,,FALSE,,,,riverbend1_hide,,,listen_riverbend1_hide,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
571,Raider_forest1post,Raider_forest1post,,,,,,,FALSE,,,,riverbend1_hide,,listen_riverbend1_return,,listen_riverbend1_return,,riverbend1_cleared,,,,,,,,,,,,,,,,,,,TRUE,,,,,
572,Raider_forest2post,Raider_forest2post,,,,,,,FALSE,,,,riverbend1_hide,,listen_riverbend1_return,,listen_riverbend1_return,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
573,Raider_forest3,Raider_forest3,,,,,,,FALSE,,,,riverbend1_hide,,raider_riverbend_camera_cue3,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
574,Raider_forest4,Raider_forest4,,,,,,,FALSE,,,,riverbend1_hide,,raider_riverbend_camera_cue3,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
575,Raider_forest5,Raider_forest5,,,,,,,FALSE,,,,riverbend1_hide,,,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
576,Raider_forest6,Raider_forest6,,,,,,,FALSE,,,,forest1_hide,,,listen_forest1_hide,act2_start,,forest1_cleared,,,,,,,,,,,,,,,,,,2,TRUE,,,,,
577,Raider_forest7,Raider_forest7,,,,,,,FALSE,,,,forest1_hide,,,listen_forest1_hide,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
578,Raider_forest6post,Raider_forest6post,,,,,,,FALSE,,,,forest1_hide,,listen_forest1_return,,listen_forest1_return,,forest1_cleared,,,,,,,,,,,,,,,,,,,TRUE,,,,,
579,Raider_forest7post,Raider_forest7post,,,,,,,FALSE,,,,forest1_hide,,listen_forest1_return,,listen_forest1_return,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
580,Raider_forest8,Raider_forest8,,,,,,,FALSE,,,,forest1_hide,,raider_forest_camera_cue2,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
581,Raider_forest9,Raider_forest9,,,,,,,FALSE,,,,forest1_hide,,raider_forest_camera_cue2,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
582,Raider_forest10,Raider_forest10,,,,,,,FALSE,,,,forest1_hide,,,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
583,Raider_farm1,Raider_farm1,,,,,,,FALSE,,,,farm1_hide,,,listen_farm1_hide,act2_start,,farm1_cleared,,,,,,,,,,,,,,,,,,,TRUE,,,,,
584,Raider_farm2,Raider_farm2,,,,,,,FALSE,,,,farm1_hide,,,listen_farm1_hide,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
585,Raider_farm3,Raider_farm3,,,,,,,FALSE,,,,farm1_hide,,,listen_farm1_hide,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
586,Raider_farm1post,Raider_farm1post,,,,,,,FALSE,,,,farm1_hide,,listen_farm1_return,,listen_farm1_return,,farm1_cleared,,,,,,,,,,,,,,,,,,,TRUE,,,,,
587,Raider_farm2post,Raider_farm2post,,,,,,,FALSE,,,,farm1_hide,,listen_farm1_return,,listen_farm1_return,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
588,Raider_farm3post,Raider_farm3post,,,,,,,FALSE,,,,farm1_hide,,listen_farm1_return,,listen_farm1_return,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
589,Raider_farm4,Raider_farm4,,,,,,,FALSE,,,,farm1_hide,,raider_farm_camera_cue3,,act2_start,,,,,,,,,,,,,,,,,,,,2,TRUE,,,,,
590,Raider_farm5,Raider_farm5,,,,,,,FALSE,,,,farm1_hide,,raider_farm_camera_cue4,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
591,Raider_farm6,Raider_farm6,,,,,,,FALSE,,,,farm1_hide,,,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
592,Raider_farm7,Raider_farm7,,,,,,,FALSE,,,,farm1_hide,,,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
593,Raider_farm8,Raider_farm8,,,,,,,FALSE,,,,farm1_hide,,,,act2_start,,,,,,,,,,,,,,,,,,,,,,,,,,
594,Raider_dojo8,Raider_dojo8,,,,,,,FALSE,,,,allies victory5,,,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
595,Raider_dojo9,Raider_dojo9,,,,,,,FALSE,,,,allies victory5,,,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
596,Raider_dojo10,Raider_dojo10,,,,,,,FALSE,,,,allies victory5,,,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
597,Raider_dojo11,Raider_dojo11,,,,,,,FALSE,,,,allies victory5,,,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
598,Raider_dojo12,Raider_dojo12,,,,,,,FALSE,,,,allies victory5,,,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
599,Raider_dojo13,Raider_dojo13,,,,,,,FALSE,,,,allies victory5,,,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
600,Raider_dojo14,Raider_dojo14,,,,,,,FALSE,,,,allies victory5,,,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
601,Raider_dojo15,Raider_dojo15,,,,,,,FALSE,,,,allies victory5,,,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
602,Raider_dojo16,Raider_dojo16,,,,,,,FALSE,,,,allies victory5,,,,act2_start,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,
